village_id,slug,name,country,lat,lng,date,pending,marker_type,portal_url
99,ivano-frankivsk-stanis-awow-stanislav-ivano-frankivsk-ukraine,"Ivano-Frankivsk (Stanisławów, Stanislav)",Ukraine,48.549850,24.409660,,0,3,http://www.yahadmap.org/en/ivano-frankivsk-stanis-awow-stanislav-ivano-frankivsk-ukraine/village-99
100,torun-pass-transcarpathia-ukraine,Torun Pass,Ukraine,48.421089,23.379700,,0,1,http://www.yahadmap.org/en/torun-pass-transcarpathia-ukraine/village-100
102,iziaslav-zaslav-khmelnytskyi-ukraine,Iziaslav (Zaslav),Ukraine,50.077419,26.470289,,0,2,http://www.yahadmap.org/en/iziaslav-zaslav-khmelnytskyi-ukraine/village-102
102,iziaslav-zaslav-khmelnytskyi-ukraine,Iziaslav (Zaslav),Ukraine,50.062500,26.515120,,0,2,http://www.yahadmap.org/en/iziaslav-zaslav-khmelnytskyi-ukraine/village-102
103,jewish-settlement-nr-5-dissapeared-village-dnipropetrovsk-ukraine,Jewish Settlement Nr. 5 ( Dissapeared village),Ukraine,47.562988,34.163731,,0,1,http://www.yahadmap.org/en/jewish-settlement-nr-5-dissapeared-village-dnipropetrovsk-ukraine/village-103
104,kalyninske-kalininskoye-kalinindorf-former-sedemukha-kherson-ukraine,"Kalyninske (Kalininskoye, Kalinindorf)/Former Sedemukha",Ukraine,47.065701,32.597000,,0,2,http://www.yahadmap.org/en/kalyninske-kalininskoye-kalinindorf-former-sedemukha-kherson-ukraine/village-104
105,kalynivka-rivne-ukraine,Kalynivka,Ukraine,51.070492,26.136200,,0,2,http://www.yahadmap.org/en/kalynivka-rivne-ukraine/village-105
106,kamin-kashyrskyi-kamien-koszyrski-volyn-ukraine,Kamin-Kashyrskyi (Kamien Koszyrski),Ukraine,51.382099,24.570730,,0,2,http://www.yahadmap.org/en/kamin-kashyrskyi-kamien-koszyrski-volyn-ukraine/village-106
106,kamin-kashyrskyi-kamien-koszyrski-volyn-ukraine,Kamin-Kashyrskyi (Kamien Koszyrski),Ukraine,51.367100,25.013060,,0,1,http://www.yahadmap.org/en/kamin-kashyrskyi-kamien-koszyrski-volyn-ukraine/village-106
107,kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine,"Kamianets-Podilskyi (Kamyanets-Podilsky, Kamenets-Podolski, Kamenyeck-Podolszk)",Ukraine,48.420040,26.341810,,0,1,http://www.yahadmap.org/en/kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine/village-107
107,kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine,"Kamianets-Podilskyi (Kamyanets-Podilsky, Kamenets-Podolski, Kamenyeck-Podolszk)",Ukraine,48.417912,26.336269,,0,2,http://www.yahadmap.org/en/kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine/village-107
107,kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine,"Kamianets-Podilskyi (Kamyanets-Podilsky, Kamenets-Podolski, Kamenyeck-Podolszk)",Ukraine,48.412510,26.342520,,0,3,http://www.yahadmap.org/en/kamianets-podilskyi-kamyanets-podilsky-kamenets-podolski-kamenyeck-podolszk-khmelnytskyi-ukraine/village-107
108,kamyanka-dnipropetrovsk-ukraine,Kamyanka,Ukraine,47.570789,33.463322,,0,1,http://www.yahadmap.org/en/kamyanka-dnipropetrovsk-ukraine/village-108
108,kamyanka-dnipropetrovsk-ukraine,Kamyanka,Ukraine,47.581848,33.463230,,0,1,http://www.yahadmap.org/en/kamyanka-dnipropetrovsk-ukraine/village-108
109,kamyanka-buzka-kamionka-strumilowa-lviv-ukraine,Kamyanka-Buzka (Kamionka Strumilowa),Ukraine,50.062698,24.213301,2004,0,2,http://www.yahadmap.org/en/kamyanka-buzka-kamionka-strumilowa-lviv-ukraine/village-109
110,kamyanky-kamianky-ternopil-ukraine,Kamyanky (Kamianky),Ukraine,49.326389,26.013321,,0,2,http://www.yahadmap.org/en/kamyanky-kamianky-ternopil-ukraine/village-110
111,kamyanske-odesa-ukraine,Kamyanske,Ukraine,45.492008,29.190060,2012,0,1,http://www.yahadmap.org/en/kamyanske-odesa-ukraine/village-111
,,Kazachy Yar,Ukraine,47.427940,30.154680,2011,1,1,
113,kerch-crimea-ukraine,Kerch,Ukraine,45.217609,36.242939,,0,2,http://www.yahadmap.org/en/kerch-crimea-ukraine/village-113
114,kherson-cherson-kherson-ukraine,Kherson (Cherson),Ukraine,46.414841,32.375210,,0,3,http://www.yahadmap.org/en/kherson-cherson-kherson-ukraine/village-114
115,khmelnytske-dnipropetrovsk-ukraine,Khmelnytske,Ukraine,47.506321,34.083488,,0,1,http://www.yahadmap.org/en/khmelnytske-dnipropetrovsk-ukraine/village-115
116,khmelnytskyi-proskurov-proskuriv-khmelnytskyi-ukraine,"Khmelnytskyi (Proskurov, Proskuriv)",Ukraine,49.244919,26.579491,,0,2,http://www.yahadmap.org/en/khmelnytskyi-proskurov-proskuriv-khmelnytskyi-ukraine/village-116
116,khmelnytskyi-proskurov-proskuriv-khmelnytskyi-ukraine,"Khmelnytskyi (Proskurov, Proskuriv)",Ukraine,49.252258,27.037809,,0,2,http://www.yahadmap.org/en/khmelnytskyi-proskurov-proskuriv-khmelnytskyi-ukraine/village-116
117,khodoriv-lviv-ukraine,Khodoriv,Ukraine,49.243252,24.193991,,0,1,http://www.yahadmap.org/en/khodoriv-lviv-ukraine/village-117
,,Khvativ,Ukraine,49.571880,24.569059,2005,1,2,
119,kiblych-vinnytsia-ukraine,Kiblych,Ukraine,48.425449,29.341160,,0,1,http://www.yahadmap.org/en/kiblych-vinnytsia-ukraine/village-119
120,kirove-dnipropetrovsk-ukraine,Kirove,Ukraine,47.498852,34.170631,,0,1,http://www.yahadmap.org/en/kirove-dnipropetrovsk-ukraine/village-120
121,klevan-klewan-rivne-ukraine,Klevan (Klewan),Ukraine,50.446690,25.581631,,0,1,http://www.yahadmap.org/en/klevan-klewan-rivne-ukraine/village-121
121,klevan-klewan-rivne-ukraine,Klevan (Klewan),Ukraine,50.450600,26.026270,,0,2,http://www.yahadmap.org/en/klevan-klewan-rivne-ukraine/village-121
122,klyn-rivne-ukraine,Klyn,Ukraine,50.252239,25.301920,,0,1,http://www.yahadmap.org/en/klyn-rivne-ukraine/village-122
123,kodnya-kodnia-zhytomyr-ukraine,Kodnya (Kodnia),Ukraine,50.063419,28.412100,,0,1,http://www.yahadmap.org/en/kodnya-kodnia-zhytomyr-ukraine/village-123
124,kolky-kolki-volyn-ukraine,Kolky (Kolki),Ukraine,51.063160,25.398689,,0,1,http://www.yahadmap.org/en/kolky-kolki-volyn-ukraine/village-124
124,kolky-kolki-volyn-ukraine,Kolky (Kolki),Ukraine,51.060520,25.424170,,0,3,http://www.yahadmap.org/en/kolky-kolki-volyn-ukraine/village-124
124,kolky-kolki-volyn-ukraine,Kolky (Kolki),Ukraine,51.063869,25.399340,,0,1,http://www.yahadmap.org/en/kolky-kolki-volyn-ukraine/village-124
125,kalnyshivka-vinnytsia-ukraine,Kalnyshivka,Ukraine,49.044319,28.398870,,0,2,http://www.yahadmap.org/en/kalnyshivka-vinnytsia-ukraine/village-125
,,Kolossivka,Ukraine,47.183399,30.550560,2011,1,1,
127,makhnivka-former-komsomolsk-komsomolskoye-vinnytsia-ukraine,"Makhnivka (former Komsomolsk, Komsomolskoye)",Ukraine,49.426300,28.396231,,0,2,http://www.yahadmap.org/en/makhnivka-former-komsomolsk-komsomolskoye-vinnytsia-ukraine/village-127
128,kopychyntsi-kopyczynce-ternopil-ukraine,Kopychyntsi (Kopyczynce),Ukraine,49.056831,25.539261,,0,3,http://www.yahadmap.org/en/kopychyntsi-kopyczynce-ternopil-ukraine/village-128
128,kopychyntsi-kopyczynce-ternopil-ukraine,Kopychyntsi (Kopyczynce),Ukraine,49.058250,25.555260,,0,1,http://www.yahadmap.org/en/kopychyntsi-kopyczynce-ternopil-ukraine/village-128
129,korchivya-korczewie-rivne-ukraine,Korchivya (Korczewie),Ukraine,50.543789,26.249319,,0,2,http://www.yahadmap.org/en/korchivya-korczewie-rivne-ukraine/village-129
130,korosten-iskorosten-iskoro-zhytomyr-ukraine,"Korosten (Iskorosten, Iskorość)",Ukraine,50.567429,28.364901,,0,2,http://www.yahadmap.org/en/korosten-iskorosten-iskoro-zhytomyr-ukraine/village-130
133,kosiv-kossow-kosov-ternopil-ukraine,"Kosiv (Kossów, Kosov)",Ukraine,49.068840,25.374411,,0,1,http://www.yahadmap.org/en/kosiv-kossow-kosov-ternopil-ukraine/village-133
134,kostyantynivka-donetsk-donetsk-ukraine,Kostyantynivka (Donetsk),Ukraine,48.336128,37.389690,2011,0,1,http://www.yahadmap.org/en/kostyantynivka-donetsk-donetsk-ukraine/village-134
,,Kostyantynivka (Zaporizhia),Ukraine,46.508289,35.264240,2006,1,1,
,,Kovel,Ukraine,49.370010,26.311449,2007,1,1,
,,Kozubivka,Ukraine,47.316040,31.108580,2011,1,2,
138,kramatorsk-donetsk-ukraine,Kramatorsk,Ukraine,48.411850,37.336750,2011,0,1,http://www.yahadmap.org/en/kramatorsk-donetsk-ukraine/village-138
138,kramatorsk-donetsk-ukraine,Kramatorsk,Ukraine,48.409279,37.335300,2011,0,1,http://www.yahadmap.org/en/kramatorsk-donetsk-ukraine/village-138
138,kramatorsk-donetsk-ukraine,Kramatorsk,Ukraine,48.443871,37.323990,2011,0,2,http://www.yahadmap.org/en/kramatorsk-donetsk-ukraine/village-138
139,krasne-krasnoye-mykolaiv-ukraine,Krasne (Krasnoye),Ukraine,47.397209,30.481310,,0,1,http://www.yahadmap.org/en/krasne-krasnoye-mykolaiv-ukraine/village-139
140,krasnogorivka-donetsk-ukraine,Krasnogorivka,Ukraine,48.000710,37.308102,,0,1,http://www.yahadmap.org/en/krasnogorivka-donetsk-ukraine/village-140
141,krasnopilka-cherkasy-ukraine,Krasnopilka,Ukraine,48.490589,29.435720,,0,2,http://www.yahadmap.org/en/krasnopilka-cherkasy-ukraine/village-141
,,Krasnosselivka,Ukraine,47.368729,36.338058,2006,1,1,
143,krasnyi-luch-luhansk-ukraine,Krasnyi Luch,Ukraine,48.082329,38.552959,,0,2,http://www.yahadmap.org/en/krasnyi-luch-luhansk-ukraine/village-143
144,kremenets-krzemieniec-ternopil-ukraine,Kremenets (Krzemieniec),Ukraine,50.070549,25.417179,,0,3,http://www.yahadmap.org/en/kremenets-krzemieniec-ternopil-ukraine/village-144
145,krutyi-bereh-shevchenkove-ex-mariendorf-dnipropetrovsk-ukraine,Krutyi Bereh/Shevchenkove (ex.Mariendorf),Ukraine,47.525082,34.087460,,0,1,http://www.yahadmap.org/en/krutyi-bereh-shevchenkove-ex-mariendorf-dnipropetrovsk-ukraine/village-145
,,Kryvyi Rih,Ukraine,47.532219,33.187370,2010,1,2,
,,Kudryavtsivka,Ukraine,47.179550,31.027040,2011,1,2,
148,kupil-kupel-khmelnytskyi-ukraine,Kupil (Kupel),Ukraine,49.370010,26.311449,,0,2,http://www.yahadmap.org/en/kupil-kupel-khmelnytskyi-ukraine/village-148
,,Kutuzivka,Ukraine,47.198509,30.573891,2011,1,1,
,,Kutuzivka,Ukraine,47.198990,30.574221,2011,1,1,
150,kalynivka-former-kuybysheve-kuybyshevo-frailand-mykolaiv-ukraine,"Kalynivka (Former Kuybysheve, Kuybyshevo, Frailand)",Ukraine,47.003132,32.390751,,0,2,http://www.yahadmap.org/en/kalynivka-former-kuybysheve-kuybyshevo-frailand-mykolaiv-ukraine/village-150
151,kysylyn-kiselin-volyn-ukraine,Kysylyn (Kiselin),Ukraine,50.516129,24.473471,,0,2,http://www.yahadmap.org/en/kysylyn-kiselin-volyn-ukraine/village-151
152,lanivtsi-lanovtsy-anowce-ternopil-ukraine,"Lanivtsi (Lanovtsy, Łanowce)",Ukraine,49.515011,26.061199,,0,2,http://www.yahadmap.org/en/lanivtsi-lanovtsy-anowce-ternopil-ukraine/village-152
153,lativka-dnipropetrovsk-ukraine,Lativka,Ukraine,47.463860,33.153301,,0,1,http://www.yahadmap.org/en/lativka-dnipropetrovsk-ukraine/village-153
154,leninske-leninskoye-karabulat-lenindorf-kherson-ukraine,"Leninske (Leninskoye, Karabulat, Lenindorf)",Ukraine,46.188881,32.469681,,0,1,http://www.yahadmap.org/en/leninske-leninskoye-karabulat-lenindorf-kherson-ukraine/village-154
155,letychiv-khmelnytskyi-ukraine,Letychiv,Ukraine,49.234322,27.345900,,0,1,http://www.yahadmap.org/en/letychiv-khmelnytskyi-ukraine/village-155
156,lidiivka-lidievka-mykolaiv-ukraine,Lidiivka (Lidievka),Ukraine,47.318939,31.009470,,0,1,http://www.yahadmap.org/en/lidiivka-lidievka-mykolaiv-ukraine/village-156
156,lidiivka-lidievka-mykolaiv-ukraine,Lidiivka (Lidievka),Ukraine,47.321941,30.579809,,0,1,http://www.yahadmap.org/en/lidiivka-lidievka-mykolaiv-ukraine/village-156
157,lityn-litin-vinnytsia-ukraine,Lityn (Litin),Ukraine,49.198441,28.036631,,0,2,http://www.yahadmap.org/en/lityn-litin-vinnytsia-ukraine/village-157
157,lityn-litin-vinnytsia-ukraine,Lityn (Litin),Ukraine,49.198410,28.036209,,0,1,http://www.yahadmap.org/en/lityn-litin-vinnytsia-ukraine/village-157
157,lityn-litin-vinnytsia-ukraine,Lityn (Litin),Ukraine,49.198959,28.036539,,0,1,http://www.yahadmap.org/en/lityn-litin-vinnytsia-ukraine/village-157
158,lokachi-lokatsh-okacze-volyn-ukraine,"Lokachi (Lokatsh, Łokacze)",Ukraine,50.444191,24.381880,,0,2,http://www.yahadmap.org/en/lokachi-lokatsh-okacze-volyn-ukraine/village-158
158,lokachi-lokatsh-okacze-volyn-ukraine,"Lokachi (Lokatsh, Łokacze)",Ukraine,50.444260,24.381634,,0,1,http://www.yahadmap.org/en/lokachi-lokatsh-okacze-volyn-ukraine/village-158
159,lopushne-leveles-lopu-scaron-ny-lopushnoye-transcarpathia-ukraine,"Lopushne (Leveles, Lopušný, Lopushnoye)",Ukraine,48.386452,23.331240,,0,1,http://www.yahadmap.org/en/lopushne-leveles-lopu-scaron-ny-lopushnoye-transcarpathia-ukraine/village-159
160,lubyanka-lubianka-mykolaiv-ukraine,Lubyanka (Lubianka),Ukraine,47.223160,31.201460,,0,1,http://www.yahadmap.org/en/lubyanka-lubianka-mykolaiv-ukraine/village-160
161,lugova-lugovaya-vinnytsia-ukraine,Lugova (Lugovaya),Ukraine,48.217628,29.458269,,0,2,http://www.yahadmap.org/en/lugova-lugovaya-vinnytsia-ukraine/village-161
162,luhyny-lugyny-luginy-luhin-zhytomyr-ukraine,"Luhyny (Lugyny, Luginy, Luhin)",Ukraine,51.052109,28.245090,,0,2,http://www.yahadmap.org/en/luhyny-lugyny-luginy-luhin-zhytomyr-ukraine/village-162
162,luhyny-lugyny-luginy-luhin-zhytomyr-ukraine,"Luhyny (Lugyny, Luginy, Luhin)",Ukraine,51.021931,28.225849,,0,2,http://www.yahadmap.org/en/luhyny-lugyny-luginy-luhin-zhytomyr-ukraine/village-162
162,luhyny-lugyny-luginy-luhin-zhytomyr-ukraine,"Luhyny (Lugyny, Luginy, Luhin)",Ukraine,51.018269,28.236441,,0,2,http://www.yahadmap.org/en/luhyny-lugyny-luginy-luhin-zhytomyr-ukraine/village-162
163,lukiv-lukov-fomer-matsiov-maciejow-volyn-ukraine,Lukiv (Lukov)/Fomer Matsiov (Maciejów),Ukraine,51.138950,24.212709,,0,2,http://www.yahadmap.org/en/lukiv-lukov-fomer-matsiov-maciejow-volyn-ukraine/village-163
163,lukiv-lukov-fomer-matsiov-maciejow-volyn-ukraine,Lukiv (Lukov)/Fomer Matsiov (Maciejów),Ukraine,51.133461,24.201340,,0,1,http://www.yahadmap.org/en/lukiv-lukov-fomer-matsiov-maciejow-volyn-ukraine/village-163
164,lviv-lvov-lwow-lemberg-lviv-ukraine,"Lviv (Lvov, Lwow, Lemberg)",Ukraine,49.501480,24.054790,,0,3,http://www.yahadmap.org/en/lviv-lvov-lwow-lemberg-lviv-ukraine/village-164
165,lyubymivka-dnipropetrovsk-ukraine,Lyubymivka,Ukraine,48.079121,34.019058,,0,1,http://www.yahadmap.org/en/lyubymivka-dnipropetrovsk-ukraine/village-165
,,Lyubytiv,Ukraine,51.459518,25.307711,2007,1,2,
,,Makiivka,Ukraine,48.027580,37.595051,,1,1,
,,Makiivka,Ukraine,48.029179,37.557541,,1,1,
,,Makiivka,Ukraine,48.023918,37.590919,,1,1,
168,malyn-malin-zhytomyr-ukraine,Malyn  (Malin),Ukraine,50.461250,29.160101,,0,2,http://www.yahadmap.org/en/malyn-malin-zhytomyr-ukraine/village-168
169,manevychi-manevichi-maniewicze-volyn-ukraine,"Manevychi (Manevichi, Maniewicze)",Ukraine,51.171001,25.303480,,0,2,http://www.yahadmap.org/en/manevychi-manevichi-maniewicze-volyn-ukraine/village-169
170,manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine,"Manivtsi (Manevtsy, Manjewcy)",Ukraine,49.459820,26.599920,,0,2,http://www.yahadmap.org/en/manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine/village-170
170,manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine,"Manivtsi (Manevtsy, Manjewcy)",Ukraine,49.459129,26.597530,,0,2,http://www.yahadmap.org/en/manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine/village-170
170,manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine,"Manivtsi (Manevtsy, Manjewcy)",Ukraine,49.464661,26.593540,,0,2,http://www.yahadmap.org/en/manivtsi-manevtsy-manjewcy-khmelnytskyi-ukraine/village-170
171,marianivka-marianovka-odesa-ukraine,Marianivka (Marianovka),Ukraine,47.071079,30.584419,,0,2,http://www.yahadmap.org/en/marianivka-marianovka-odesa-ukraine/village-171
172,maryinka-donetsk-ukraine,Maryinka,Ukraine,47.563351,37.299099,,0,1,http://www.yahadmap.org/en/maryinka-donetsk-ukraine/village-172
173,mayske-maifeld-crimea-ukraine,Mayske (Maifeld),Ukraine,45.357769,34.338551,,0,2,http://www.yahadmap.org/en/mayske-maifeld-crimea-ukraine/village-173
174,medzhybizh-medzhibozh-khmelnytskyi-ukraine,Medzhybizh (Medzhibozh),Ukraine,49.258221,27.229170,,0,2,http://www.yahadmap.org/en/medzhybizh-medzhibozh-khmelnytskyi-ukraine/village-174
174,medzhybizh-medzhibozh-khmelnytskyi-ukraine,Medzhybizh (Medzhibozh),Ukraine,49.258308,27.228930,,0,2,http://www.yahadmap.org/en/medzhybizh-medzhibozh-khmelnytskyi-ukraine/village-174
174,medzhybizh-medzhibozh-khmelnytskyi-ukraine,Medzhybizh (Medzhibozh),Ukraine,49.258018,27.229321,,0,2,http://www.yahadmap.org/en/medzhybizh-medzhibozh-khmelnytskyi-ukraine/village-174
175,melnytsya-melnitsa-mielnica-volyn-ukraine,"Melnytsya (Melnitsa, Mielnica)",Ukraine,51.088531,25.046970,,0,2,http://www.yahadmap.org/en/melnytsya-melnitsa-mielnica-volyn-ukraine/village-175
175,melnytsya-melnitsa-mielnica-volyn-ukraine,"Melnytsya (Melnitsa, Mielnica)",Ukraine,51.089481,25.046221,,0,1,http://www.yahadmap.org/en/melnytsya-melnitsa-mielnica-volyn-ukraine/village-175
176,mykhailo-oleksandrivka-zhovtnivka-odesa-ukraine,Mykhailo-Oleksandrivka (Zhovtnivka),Ukraine,47.144371,30.460661,,0,1,http://www.yahadmap.org/en/mykhailo-oleksandrivka-zhovtnivka-odesa-ukraine/village-176
,,Mykulychyn,Ukraine,48.227081,24.355200,,1,1,
178,mizoch-misozc-rivne-ukraine,Mizoch (Misozc),Ukraine,50.234680,26.067810,,0,2,http://www.yahadmap.org/en/mizoch-misozc-rivne-ukraine/village-178
179,mlyniv-mlinov-mlynow-rivne-ukraine,"Mlyniv (Mlinov, Mlynow)",Ukraine,50.309940,25.359980,,0,2,http://www.yahadmap.org/en/mlyniv-mlinov-mlynow-rivne-ukraine/village-179
,,Molochansk,Ukraine,47.160400,35.428131,2007,1,2,
181,monastyryska-monasterzyska-monastyriska-ternopil-ukraine,"Monastyryska (Monasterzyska, Monastyriska)",Ukraine,49.052979,25.107639,,0,2,http://www.yahadmap.org/en/monastyryska-monasterzyska-monastyriska-ternopil-ukraine/village-181
,,Morochne ,Ukraine,51.505718,25.546659,2008,1,2,
,,Mostove,Ukraine,47.254959,30.596750,2011,1,2,
,,Mostove,Ukraine,47.248829,31.005100,2011,1,1,
184,mshanets-ternopil-ukraine,Mshanets,Ukraine,49.132702,25.466450,,0,1,http://www.yahadmap.org/en/mshanets-ternopil-ukraine/village-184
,,Mykhaylivka,Ukraine,47.362370,35.150539,2007,1,2,
186,mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine,"Mykolaïv (Mykolaiv, Nikolaev)",Ukraine,46.576931,32.023312,,0,1,http://www.yahadmap.org/en/mykolaiv-mykolaiv-nikolaev-mykolaiv-ukraine/village-186
187,mykolaivka-dnipropetrovsk-ukraine,Mykolaivka,Ukraine,47.596142,34.085369,,0,1,http://www.yahadmap.org/en/mykolaivka-dnipropetrovsk-ukraine/village-187
188,mynkivtsi-minkovtsy-khmelnytskyi-ukraine,Mynkivtsi (Minkovtsy),Ukraine,48.512589,27.074900,,0,2,http://www.yahadmap.org/en/mynkivtsi-minkovtsy-khmelnytskyi-ukraine/village-188
189,yahilnytsia-yahilnytsya-jagielnica-ternopil-ukraine,"Yahilnytsia (Yahilnytsya, Jagielnica)",Ukraine,48.560471,25.444090,,0,1,http://www.yahadmap.org/en/yahilnytsia-yahilnytsya-jagielnica-ternopil-ukraine/village-189
190,naraivka-naraewka-narajewka-vinnytsia-ukraine,"Naraivka (Naraewka, Narajewka)",Ukraine,48.536461,29.416321,,0,1,http://www.yahadmap.org/en/naraivka-naraewka-narajewka-vinnytsia-ukraine/village-190
191,nekrasove-former-jo-win-iuzvin-vinnytsia-ukraine,"Nekrasove (former Jóźwin, Iuzvin)",Ukraine,49.121689,28.122610,,0,1,http://www.yahadmap.org/en/nekrasove-former-jo-win-iuzvin-vinnytsia-ukraine/village-191
192,nemyriv-nemirov-vinnytsia-ukraine,Nemyriv (Nemirov),Ukraine,48.584332,28.496941,,0,2,http://www.yahadmap.org/en/nemyriv-nemirov-vinnytsia-ukraine/village-192
192,nemyriv-nemirov-vinnytsia-ukraine,Nemyriv (Nemirov),Ukraine,48.588810,28.505720,,0,2,http://www.yahadmap.org/en/nemyriv-nemirov-vinnytsia-ukraine/village-192
192,nemyriv-nemirov-vinnytsia-ukraine,Nemyriv (Nemirov),Ukraine,48.589249,28.505810,,0,2,http://www.yahadmap.org/en/nemyriv-nemirov-vinnytsia-ukraine/village-192
192,nemyriv-nemirov-vinnytsia-ukraine,Nemyriv (Nemirov),Ukraine,48.589249,28.505810,,0,2,http://www.yahadmap.org/en/nemyriv-nemirov-vinnytsia-ukraine/village-192
192,nemyriv-nemirov-vinnytsia-ukraine,Nemyriv (Nemirov),Ukraine,48.589371,28.506510,,0,2,http://www.yahadmap.org/en/nemyriv-nemirov-vinnytsia-ukraine/village-192
193,netishyn-neteshin-khmelnytskyi-ukraine,Netishyn (Neteshin),Ukraine,50.205898,26.383801,,0,2,http://www.yahadmap.org/en/netishyn-neteshin-khmelnytskyi-ukraine/village-193
194,nova-ilyinka-novaya-illinka-mykolaiv-ukraine,Nova Ilyinka (Novaya Illinka),Ukraine,47.237461,31.118420,,0,1,http://www.yahadmap.org/en/nova-ilyinka-novaya-illinka-mykolaiv-ukraine/village-194
195,novyi-step-novaya-step-chmaltsy-schmaltz-mykolaiv-ukraine,"Novyi Step (Novaya Step, Chmaltsy, Schmaltz)",Ukraine,47.201530,31.260151,,0,1,http://www.yahadmap.org/en/novyi-step-novaya-step-chmaltsy-schmaltz-mykolaiv-ukraine/village-195
196,nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine,Nova Ushytsia (Novaya Ushitsa),Ukraine,48.492008,27.152809,,0,2,http://www.yahadmap.org/en/nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine/village-196
196,nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine,Nova Ushytsia (Novaya Ushitsa),Ukraine,48.490631,27.150820,,0,1,http://www.yahadmap.org/en/nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine/village-196
196,nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine,Nova Ushytsia (Novaya Ushitsa),Ukraine,48.506321,27.157450,,0,1,http://www.yahadmap.org/en/nova-ushytsia-novaya-ushitsa-khmelnytskyi-ukraine/village-196
,,Nova Zorya,Ukraine,47.490211,33.358551,2010,1,1,
,,Nova Zorya,Ukraine,47.489849,33.349339,2010,1,1,
,,Nove,Ukraine,47.376610,31.031090,2011,1,1,
,,Nove,Ukraine,47.384449,31.046640,2011,1,1,
,,Nove,Ukraine,47.382092,31.057590,2011,1,1,
,,Novogrigorivka,Ukraine,47.162769,31.069901,2011,1,1,
200,novolikarske-mykolaiv-ukraine,Novolikarske,Ukraine,47.408581,31.041040,2012,0,1,http://www.yahadmap.org/en/novolikarske-mykolaiv-ukraine/village-200
201,novomarivka-dnipropetrovsk-ukraine,Novomarivka,Ukraine,48.030621,34.182800,,0,1,http://www.yahadmap.org/en/novomarivka-dnipropetrovsk-ukraine/village-201
202,novomykolaivka-formerly-greki-hreky-mykolaiv-ukraine,"Novomykolaivka (Formerly Greki, Hreky)",Ukraine,47.211651,31.008949,,0,1,http://www.yahadmap.org/en/novomykolaivka-formerly-greki-hreky-mykolaiv-ukraine/village-202
,,Novopavlivka,Ukraine,47.159561,31.039181,2011,1,1,
204,novopetrivka-odesa-ukraine,Novopetrivka,Ukraine,47.271938,30.459070,,0,1,http://www.yahadmap.org/en/novopetrivka-odesa-ukraine/village-204
205,novopetrykivka-donetsk-ukraine,Novopetrykivka,Ukraine,47.378078,36.542332,,0,1,http://www.yahadmap.org/en/novopetrykivka-donetsk-ukraine/village-205
,,Novopodilske,Ukraine,47.549599,33.532589,2010,1,2,
207,novoselivka-vinnytsia-ukraine,Novoselivka,Ukraine,48.451401,29.024500,,0,1,http://www.yahadmap.org/en/novoselivka-vinnytsia-ukraine/village-207
208,novoselivske-novosyolovskoe-former-freidorf-crimea-ukraine,"Novoselivske (Novosyolovskoe,former Freidorf)",Ukraine,45.261169,33.364658,,0,1,http://www.yahadmap.org/en/novoselivske-novosyolovskoe-former-freidorf-crimea-ukraine/village-208
209,novosilka-novoselka-nowosio-ka-ternopil-ukraine,"Novosilka (Novoselka, Nowosiółka)",Ukraine,49.260941,26.001341,,0,2,http://www.yahadmap.org/en/novosilka-novoselka-nowosio-ka-ternopil-ukraine/village-209
210,novovoskresenka-novo-voskresenka-mykolaiv-ukraine,Novovoskresenka (Novo-Voskresenka),Ukraine,47.218761,31.241230,,0,1,http://www.yahadmap.org/en/novovoskresenka-novo-voskresenka-mykolaiv-ukraine/village-210
,,Novozlatopil (Novozlatopol),Ukraine,47.397491,36.338680,2006,1,2,
212,novyi-shliakh-novy-put-former-merezhenfeld-nay-veg-plot-no-10-mykolaiv-ukraine,"Novyi Shliakh (Novy Put, former Merezhenfeld, Nay Veg, Plot No. 10)",Ukraine,46.593151,32.431751,,0,2,http://www.yahadmap.org/en/novyi-shliakh-novy-put-former-merezhenfeld-nay-veg-plot-no-10-mykolaiv-ukraine/village-212
